Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 6;5989GRT6;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 6;3;;2494;;;21;1000;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 8;5989GRT8;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 8;3;;2494;;;21;1080;;Maga;;Pijamas;Mariana K;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 0;59A0;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 0;48;;390;;;21;124;;Maga;;Medias;Floyd;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 1;59A1;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 1;45;;390;;;21;169;;Maga;;Medias;Floyd;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 2;59A2;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 2;15;;390;;;21;197,33;;Maga;;Medias;Floyd;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 3;59A3;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 3;42;;485;;;21;233,33;;Maga;;Medias;Floyd;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 4;59A4;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENA TALLE 4;36;;485;;;21;250,67;;Maga;;Medias;Floyd;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 0;59E0;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 0;33;;390;;;21;124;;Maga;;Medias;Floyd;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 2;59E2;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 2;15;;390;;;21;197,33;;Maga;;Medias;Floyd;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 4;59E4;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 4;15;;485;;;21;250,67;;Maga;;Medias;Floyd;;
BOMBACHA ALTA LESS NEGRA TALLE 2;5N2;BOMBACHA ALTA LESS NEGRA TALLE 2;4;;1499;;;21;661,16;;Maga;;Mallas;;;
PAR DE MEDIAS DEPORTIVAS CON TOALLA DE HOMBRE POKER;600;PAR DE MEDIAS DEPORTIVAS CON TOALLA DE HOMBRE POKER;21;;460;;;21;225;;Maga;;Medias;Mutz;;
PAR DE MEDIAS DE ALGODÓN BUCANERAS;600RH;PAR DE MEDIAS DE ALGODÓN BUCANERAS;23;;694;;;21;283,75;;Maga;;Medias;Rhyton;;
COLALESS SEAMLESS ANIMAL PRINT NEGRO TALLE PM;601APNPM;COLALESS SEAMLESS ANIMAL PRINT NEGRO TALLE PM;6;;1235;;;21;567,9;;Maga;;Basica;Nibel;;
COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE MG;601APPMG;COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE MG;7;;1235;;;21;567,9;;Maga;;Basica;Nibel;;
COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE PM;601APPPM;COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE PM;3;;1235;;;21;567,9;;Maga;;Basica;Nibel;;
COLALESS NIBEL BLANCO TALLE M/G;601BMG;COLALESS NIBEL BLANCO TALLE M/G;2;;1135;;;21;514,94;;Maga;;Basica;Nibel;;
COLALESS NIBEL BLANCO TALLE P/M;601BPM;COLALESS NIBEL BLANCO TALLE P/M;6;;1135;;;21;514,94;;Maga;;Basica;Nibel;;
COLALESS NIBEL NEGRO TALLE M/G;601NMG;COLALESS NIBEL NEGRO TALLE M/G;3;;1135;;;21;514,94;;Maga;;Basica;Nibel;;
COLALESS NIBEL PIEL TALLE M/G;601PMG;COLALESS NIBEL PIEL TALLE M/G;7;;1135;;;21;514,94;;Maga;;Basica;Nibel;;
VEDETINA NIBEL BLANCO TALLE P/M;602BPM;VEDETINA NIBEL BLANCO TALLE P/M;4;;1135;;;21;514,94;;Maga;;Basica;Nibel;;
VEDETINA NIBEL NEGRO TALLE P/M;602NPM;VEDETINA NIBEL NEGRO TALLE P/M;4;;1135;;;21;514,94;;Maga;;Basica;Nibel;;
VEDETINA NIBEL PIEL TALLE P/M;602PPM;VEDETINA NIBEL PIEL TALLE P/M;4;;1135;;;21;514,94;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL AMARILLO FLUOR TALLE M/G;606AMG;CULOTTELESS NIBEL AMARILLO FLUOR TALLE M/G;2;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL AMARILLO TALLE P/M;606APM;CULOTTELESS NIBEL AMARILLO TALLE P/M;3;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL BLANCO TALLE M/G;606BMG;CULOTTELESS NIBEL BLANCO TALLE M/G;4;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL BLANCO TALLE P/M;606BPM;CULOTTELESS NIBEL BLANCO TALLE P/M;5;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL FUCSIA TALLE P/M;606FPM;CULOTTELESS NIBEL FUCSIA TALLE P/M;4;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL NEGRO TALLE P/M;606NPM;CULOTTELESS NIBEL NEGRO TALLE P/M;7;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL PIEL TALLE M/G;606PMG;CULOTTELESS NIBEL PIEL TALLE M/G;4;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL PIEL TALLE P/M;606PPM;CULOTTELESS NIBEL PIEL TALLE P/M;5;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CULOTTELESS NIBEL VERDE TALLE P/M;606VPM;CULOTTELESS NIBEL VERDE TALLE P/M;2;;1275;;;21;590,02;;Maga;;Basica;Nibel;;
CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE L;607BLL;CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE L;5;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE M;607BLM;CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE M;4;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE S;607BLS;CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE S;6;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE MG;607BMG;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE MG;2;;1494;;;21;716,4;;Maga;;Basica;Nibel;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE PM;607BPM;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE PM;4;;1494;;;21;716,4;;Maga;;Basica;Nibel;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE L;607NEL;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE L;3;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE M;607NEM;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE M;6;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE S;607NES;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE S;9;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE XL;607NEXL;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE XL;12;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE MG;607NMG;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE MG;4;;1494;;;21;716,4;;Maga;;Basica;Nibel;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE L;607NOL;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE L;6;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE M;607NOM;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE M;3;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE S;607NOS;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE S;9;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE XL;607NOXL;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE XL;5;;1940;;;21;976,65;;Maga;;Basica;Aretha;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE PM;607NPM;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE PM;3;;1494;;;21;716,4;;Maga;;Basica;Nibel;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE MG;607PMG;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE MG;3;;1494;;;21;716,4;;Maga;;Basica;Nibel;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE PM;607PPM;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE PM;9;;1494;;;21;716,4;;Maga;;Basica;Nibel;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE L;608BLL;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE L;6;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE M;608BLM;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE M;4;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE S;608BLS;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE S;4;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XL;608BLXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XL;6;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XXL;608BLXXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XXL;2;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE L;608NEL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE L;6;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE M;608NEM;CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE M;5;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE XXL;608NEXXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE XXL;12;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE S;608NOS;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE S;5;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XL;608NOXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XL;4;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XXL;608NOXXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XXL;8;;2470;;;21;1240,15;;Maga;;Basica;Aretha;;
MEDIAS TÉRMICAS HOMBRE RHYTON SKI;6100;MEDIAS TÉRMICAS HOMBRE RHYTON SKI;5;;1445;;;21;670,8;;Maga;;Medias;Rhyton;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 2;6190A2;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 2;1;;855;;;21;366,47;;Maga;;Basica;Cocot;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 3;6190A3;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 3;2;;855;;;21;366,47;;Maga;;Basica;Cocot;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT BLANCA TALLE 4;6190B4;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT BLANCA TALLE 4;9;;855;;;21;366,47;;Maga;;Basica;Cocot;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT NEGRA TALLE 3;6190N3;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT NEGRA TALLE 3;5;;855;;;21;366,47;;Maga;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;6192A1;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;15;;855;;;21;366,47;;Maga;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 2;6192A2;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 2;4;;855;;;21;366,47;;Maga;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;6192B1;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;15;;855;;;21;366,47;;Maga;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;6192B2;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;4;;855;;;21;366,47;;Maga;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;6192N1;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;9;;855;;;21;366,47;;Maga;;Basica;Cocot;;
SHORT 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;6193A1;SHORT 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;2;;1105;;;21;503,94;;Maga;;Basica;Cocot;;
SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;6193B1;SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;5;;1105;;;21;503,94;;Maga;;Basica;Cocot;;
SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;6193B2;SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;1;;1105;;;21;503,94;;Maga;;Basica;Cocot;;
SHORT 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;6193N1;SHORT 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;8;;1105;;;21;503,94;;Maga;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT AVELLANA TALLE 4;6194A4;COLALESS 2DA PIEL CORTADA A LASER COCOT AVELLANA TALLE 4;1;;855;;;21;366,47;;Maga;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 2;6194B2;COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 2;9;;855;;;21;366,47;;Maga;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 3;6194B3;COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 3;19;;855;;;21;366,47;;Maga;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 1;6194N1;COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 1;10;;855;;;21;366,47;;Maga;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 2;6194N2;COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 2;5;;855;;;21;366,47;;Maga;;Basica;Cocot;;
PAR DE SOQUETES ESTAMPADOS FLOYD DE NENA TALLE 0;61A0;PAR DE SOQUETES ESTAMPADOS FLOYD DE NENA TALLE 0;32;;320;;;21;116,67;;Maga;;Medias;Floyd;;
PAR DE SOQUETES ESTAMPADOS FLOYD DE NENA TALLE 1;61A1;PAR DE SOQUETES ESTAMPADOS FLOYD DE NENA TALLE 1;26;;320;;;21;140;;Maga;;Medias;Floyd;;
PAR DE SOQUETES ESTAMPADOS FLOYD DE NENA TALLE 3;61A3;PAR DE SOQUETES ESTAMPADOS FLOYD DE NENA TALLE 3;18;;320;;;21;166,67;;Maga;;Medias;Floyd;;
PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 0;61E0;PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 0;30;;320;;;21;116,67;;Maga;;Medias;Floyd;;
PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 1;61E1;PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 1;15;;320;;;21;140;;Maga;;Medias;Floyd;;
PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 3;61E3;PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 3;24;;320;;;21;166,67;;Maga;;Medias;Floyd;;
PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 4;61E4;PAR DE SOQUETES ESTAMPADOS FLOYD DE NENE TALLE 4;21;;320;;;21;182,67;;Maga;;Medias;Floyd;;
BOXER INFANTIL ESTAMPADO ELEMENTO TALLE 5;6255;BOXER INFANTIL ESTAMPADO ELEMENTO TALLE 5;9;;1489;;;21;719,32;;Maga;;Boxers;Elemento Ropa;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE MG;639BMG;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE MG;4;;1845;;;21;907,56;;Maga;;Basica;Nibel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE PM;639BPM;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE PM;4;;1845;;;21;907,56;;Maga;;Basica;Nibel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE MG;639NMG;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE MG;4;;1845;;;21;907,56;;Maga;;Basica;Nibel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE PM;639NPM;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE PM;3;;1845;;;21;907,56;;Maga;;Basica;Nibel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS PIEL TALLE MG;639PMG;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS PIEL TALLE MG;3;;1845;;;21;907,56;;Maga;;Basica;Nibel;;
PAR DE MEDIAS CAÑA ALTA DE HOMBRE CON TOALLA POKER;650;PAR DE MEDIAS CAÑA ALTA DE HOMBRE CON TOALLA POKER;12;;460;;;21;225;;Maga;;Medias;Mutz;;
PANTY DE RED ROMBOS GRANDES NIBEL TALLE 1/2 NEGRO;6565N12;PANTY DE RED ROMBOS GRANDES NIBEL TALLE 1/2 NEGRO;10;;1525;;;21;724,9;;Maga;;Medias;Nibel;;
BOMBACHA CON DETALLE DE RED NIBEL TALLE MG;680NMG;BOMBACHA CON DETALLE DE RED NIBEL TALLE MG;3;;1625;;;21;785,1;;Maga;;Basica;Nibel;;
BOMBACHA CON DETALLE DE RED NIBEL TALLE PM;680NPM;BOMBACHA CON DETALLE DE RED NIBEL TALLE PM;2;;1625;;;21;785,1;;Maga;;Basica;Nibel;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 10;7005B10;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 10;3;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 14;7005B14;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 14;2;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 16;7005B16;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 16;2;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 4;7005B4;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 4;2;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 6;7005B6;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 6;2;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 8;7005B8;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 8;2;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 10;7005N10;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 10;3;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 12;7005N12;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 12;3;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 14;7005N14;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 14;3;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 16;7005N16;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 16;2;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 4;7005N4;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 4;2;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 6;7005N6;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 6;3;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 8;7005N8;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 8;3;;3240;;;21;1635,64;;Maga;;Deportivo;Elemento Ropa;;
PAR DE MEDIAS INVISIBLE DE HOMBRE DE ALGODÓN RHYTON BLANCO;700B;PAR DE MEDIAS INVISIBLE DE HOMBRE DE ALGODÓN RHYTON BLANCO;19;;390;;;21;158,4;;Maga;;Medias;Rhyton;;
PAR DE MEDIAS INVISIBLE DE HOMBRE DE ALGODÓN RHYTON NEGRO;700N;PAR DE MEDIAS INVISIBLE DE HOMBRE DE ALGODÓN RHYTON NEGRO;19;;390;;;21;158,4;;Maga;;Medias;Rhyton;;
CAMISETA DE RED SIN MANGAS NIBEL BLANCA;7011B;CAMISETA DE RED SIN MANGAS NIBEL BLANCA;2;;1415;;;21;666,18;;Maga;;Underware;Nibel;;
CAMISETA DE RED SIN MANGAS NIBEL ROJA;7011R;CAMISETA DE RED SIN MANGAS NIBEL ROJA;5;;1415;;;21;666,18;;Maga;;Underware;Nibel;;
SLIP RAYADO ELEMENTO TALLE 4;7044;SLIP RAYADO ELEMENTO TALLE 4;30;;1410;;;21;665,74;;Maga;;Boxers;Elemento Ropa;;
CAMISETA MANGA LARGA ROMBOS NIBEL BORDO;7067B;CAMISETA MANGA LARGA ROMBOS NIBEL BORDO;4;;1645;;;21;799,46;;Maga;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL CAMEL;7067C;CAMISETA MANGA LARGA ROMBOS NIBEL CAMEL;3;;1645;;;21;799,46;;Maga;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL NEGRA;7067N;CAMISETA MANGA LARGA ROMBOS NIBEL NEGRA;2;;1645;;;21;799,46;;Maga;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL TERRACOTA;7067T;CAMISETA MANGA LARGA ROMBOS NIBEL TERRACOTA;2;;1645;;;21;799,46;;Maga;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL VERDE;7067V;CAMISETA MANGA LARGA ROMBOS NIBEL VERDE;5;;1645;;;21;799,46;;Maga;;Underware;Nibel;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 42;70BL42;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 42;12;;1445;;;21;576;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 44;70BL44;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 44;17;;1445;;;21;576;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 46;70BL46;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 46;13;;1445;;;21;640;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 48;70BL48;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 48;12;;1445;;;21;640;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN MATERNAL COCOT MELANGE TALLE 4;7387M4;CAMISÓN MATERNAL COCOT MELANGE TALLE 4;2;;2845;;;21;1322,19;;Maga;;Maternal;Cocot;;
PIJAMA DE DAMA COCOT ESTRELLAS TALLE L;7396L;PIJAMA DE DAMA COCOT ESTRELLAS TALLE L;2;;6895;;;21;2833,26;;Maga;;Pijamas;Cocot;;
PIJAMA DE DAMA COCOT ESTRELLAS TALLE S;7396S;PIJAMA DE DAMA COCOT ESTRELLAS TALLE S;3;;6895;;;21;2833,26;;Maga;;Pijamas;Cocot;;
PIJAMA DE DAMA COCOT CORAZONES TALLE L;7397L;PIJAMA DE DAMA COCOT CORAZONES TALLE L;3;;6895;;;21;2833,26;;Maga;;Pijamas;Cocot;;
PIJAMA DE DAMA COCOT CORAZONES TALLE S;7397S;PIJAMA DE DAMA COCOT CORAZONES TALLE S;3;;6895;;;21;2833,26;;Maga;;Pijamas;Cocot;;
CAMISOLIN LEOPARDO COCOT TALLE 3;7401T3;CAMISOLIN LEOPARDO COCOT TALLE 3;3;;4085;;;21;2125,49;;Maga;;Pijamas;Cocot;;
